artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
A Great Big World,0.6257999999999999,0.4695,0.374625,0.00020144249999999995,0.113625,-8.296750000000001,0.043625,119.454125,0.22724999999999995
A Guy Called Gerald,0.03,0.6829999999999999,0.789,0.0105,0.0724,-9.034,0.0602,119.504,0.657
A Heart Beats,0.8540000000000001,0.507,0.255,0.0,0.172,-11.857,0.0651,97.231,0.438
A Jam Session At Victor,0.955,0.7170000000000001,0.17800000000000002,0.519,0.0663,-15.267,0.0607,84.079,0.479
A L E X,0.8690000000000001,0.82,0.281,0.961,0.0925,-15.194,0.0802,104.988,0.62
A Perfect Circle,0.10908790847457628,0.5195254237288136,0.6225203389830508,0.29663830508474576,0.13586440677966094,-9.763203389830508,0.055608474576271216,124.47710169491523,0.2562779661016949
A R I Z O N A,0.17956923076923076,0.6550769230769229,0.6490000000000001,0.0548137876923077,0.11733846153846154,-7.372307692307691,0.051307692307692304,103.91592307692306,0.3476153846153847
A Rocket To The Moon,0.16170000000000004,0.37433333333333335,0.6869999999999999,0.0,0.14733333333333332,-3.1536666666666666,0.03016666666666666,168.2976666666667,0.3613333333333333
A Skylit Drive,0.00121075,0.25275000000000003,0.9275,0.00035039500000000004,0.2539,-3.4232500000000003,0.094425,123.785,0.30600000000000005
A Static Lullaby,3.01e-05,0.555,0.98,4.38e-05,0.0661,-6.063,0.154,143.005,0.37
A Taste Of Honey,0.326025,0.75475,0.5387500000000001,0.000627475,0.121125,-9.2815,0.057625,126.93325,0.7490000000000001
A Thousand Horses,0.0349,0.433,0.7759999999999999,0.00023,0.387,-5.53,0.029,149.641,0.424
A Touch Of Class,0.31425000000000003,0.6755,0.91725,0.033055,0.11875,-6.0317500000000015,0.030325,128.45600000000002,0.605
A Tree Grows in Brooklyn Ensemble,0.953,0.45375,0.22375,0.026730575,0.274475,-14.731000000000002,0.0479,91.52275,0.5417500000000001
A Tree Grows in Brooklyn Orchestra,0.915,0.261,0.379,0.845,0.146,-10.377,0.0342,111.529,0.269
A Tribe Called Quest,0.160467397260274,0.8256712328767121,0.5687465753424661,0.0510883487671233,0.21556849315068505,-9.590739726027392,0.26993150684931505,97.58699999999996,0.6966164383561642
A Tribe Called Red,0.023,0.6579999999999999,0.573,0.0613,0.0981,-5.408,0.107,133.442,0.583
A Winged Victory for the Sullen,0.767,0.0804,0.0836,0.853,0.119,-21.007,0.04,82.14,0.0498
A$AP ANT,0.10145,0.8305,0.614,0.0,0.30615,-5.6635,0.1577,127.49,0.4320000000000001
A$AP Ferg,0.11237760000000001,0.76035,0.718825,4.479250000000001e-06,0.2365224999999999,-5.194149999999999,0.21045,130.258875,0.3902
A$AP Mob,0.23123,0.7787,0.7157000000000001,1.6540000000000004e-06,0.19892000000000004,-5.9061,0.25684,127.99009999999998,0.4691000000000001
A$AP NAST,0.14300000000000002,0.79,0.7306666666666667,0.0,0.1371,-5.098333333333334,0.2491333333333333,121.66966666666669,0.6190000000000001
A$AP Rocky,0.18840432110091754,0.6717064220183485,0.6600642201834865,0.02477139183486239,0.228302752293578,-7.082477064220183,0.2012899082568807,126.5779174311927,0.4022036697247709
A$AP Twelvyy,0.20681666666666665,0.7404999999999999,0.7098333333333334,0.0,0.2668833333333333,-6.400666666666666,0.27440000000000003,128.84266666666664,0.4691666666666667
A*M*E,0.000607,0.621,0.84,0.00188,0.6559999999999999,-5.52,0.064,123.266,0.496
A*Teens,0.043089999999999996,0.7170000000000001,0.879,0.009303333333333332,0.2574333333333333,-5.705666666666668,0.03656666666666667,124.99666666666668,0.789
A-Lin,0.583,0.399,0.512,0.0,0.104,-5.801,0.0357,133.175,0.197
A-Mei Chang,0.29,0.542,0.38,0.0,0.409,-11.702,0.0366,123.971,0.138
A-Trak,0.009398,0.7048,0.7302000000000001,0.1555734,0.17292000000000002,-3.6818,0.13291999999999998,131.18480000000002,0.8042
A. Caminha,0.426,0.589,0.421,0.4970000000000001,0.193,-13.483,0.0604,130.27200000000002,0.705
A. Jaziukevičius,0.973,0.339,0.121,0.0,0.63,-15.457,0.0311,105.446,0.16399999999999998
A. L. Lloyd,0.968,0.5765,0.2,4.85e-05,0.157,-12.4645,0.06465,133.2625,0.5325
A. Likiardopoulou,0.995,0.35700000000000004,0.306,0.069,0.121,-14.339,0.0393,111.982,0.462
A. M. Rajah,0.8835,0.5559499999999999,0.4897500000000001,0.2524616235,0.213195,-9.42375,0.10973499999999999,130.84785,0.8647999999999998
A. Manetta,0.0287,0.7040000000000001,0.722,0.0034100000000000003,0.297,-10.815,0.0446,129.99200000000002,0.8590000000000001
A. Merangulian,0.962,0.366,0.253,0.561,0.0992,-14.905,0.0434,145.377,0.51
A. Merangulian with folk instrumental ensemble,0.924,0.508,0.441,0.952,0.314,-14.508,0.0449,111.486,0.826
A. P. Komala,0.8390000000000001,0.517,0.7170000000000001,0.35948,0.4078000000000001,-6.302399999999999,0.12244,93.298,0.8068
A. R. Ojha,0.9932222222222222,0.6403333333333333,0.1862222222222222,0.16681272333333336,0.18166666666666664,-9.723222222222224,0.26215555555555553,124.55266666666664,0.7642222222222221
A. R. Oza,0.9579523809523812,0.6854761904761905,0.2210476190476191,0.12659016190476194,0.2178095238095239,-9.76452380952381,0.2981714285714285,114.62261904761908,0.7262380952380956
A. R. Qureshi,0.992,0.6332499999999999,0.31649999999999995,0.5655000000000001,0.36325,-11.053249999999998,0.180775,140.76712500000005,0.7826250000000001
A. Xatzixristos,0.993,0.564,0.39,0.883,0.114,-13.142,0.0349,105.9,0.87
A.B. Quintanilla III,0.10308333333333332,0.7453333333333334,0.8130000000000001,0.0001485216666666667,0.2156333333333333,-4.654333333333334,0.0752,114.19733333333336,0.8405
A.B. Quintanilla III Y Los Kumbia Kings,0.3485578947368421,0.7680000000000001,0.7213157894736844,0.005434548947368421,0.2334631578947369,-5.326052631578945,0.07293684210526317,138.56147368421057,0.8457894736842103
A.C. Reed,0.202,0.501,0.44,0.00145,0.107,-14.466,0.0372,82.48899999999998,0.868
A.C. Smyth,0.983,0.118,0.0775,0.00297,0.104,-22.774,0.0314,169.421,0.394
A.CHAL,0.494,0.7340000000000001,0.472,0.00293,0.102,-8.192,0.306,190.011,0.387
A.G.,0.06175,0.7809999999999999,0.7335,0.0,0.1061,-7.999,0.3405,92.1815,0.804
A.J. Croce,0.0609,0.411,0.68,1.12e-06,0.353,-4.625,0.0276,110.205,0.339
A.Loraarrero,0.914,0.622,0.34400000000000003,0.07333333333333332,0.3233333333333333,-11.488666666666667,0.13699999999999998,111.89566666666668,0.662
A.R. Kane,0.119,0.581,0.831,0.00196,0.0497,-10.862,0.0357,117.035,0.857
A.R. Rahman,0.3499033333333334,0.6536666666666667,0.5563333333333333,0.00011010166666666668,0.08206666666666666,-10.729666666666663,0.04466666666666667,119.44566666666668,0.5668333333333333
A.l.t.,0.412,0.7979999999999999,0.561,0.0,0.0446,-8.625,0.147,83.971,0.785
A2M,0.464,0.968,0.785,4.7e-06,0.272,-8.084,0.32,119.953,0.8029999999999999
A7S,0.223,0.789,0.72,0.0,0.129,-5.652,0.218,122.031,0.664
ABBA,0.3544835537190084,0.5756363636363627,0.6479735537190087,0.02773169487603306,0.19293966942148785,-8.49711570247933,0.03674132231404953,121.87723140495858,0.6672644628099172
ABC,0.21299,0.6827,0.8059000000000001,0.019973026,0.18308,-7.1118,0.06452000000000001,122.03359999999998,0.7700000000000001
ABN,0.16017500000000004,0.75725,0.72525,0.0,0.22275,-6.952000000000001,0.19,137.14249999999998,0.54975
ABSRDST,0.0383,0.6509999999999999,0.7929999999999999,0.022,0.17800000000000002,-5.2879999999999985,0.0837,146.07,0.261
AC/DC,0.030241769333333363,0.4691200000000005,0.8507533333333335,0.22754557733333325,0.2915339999999997,-4.809519999999996,0.07204000000000002,128.70656666666667,0.4950993333333338
ACOT,0.000319,0.73,0.5670000000000001,8.54e-06,0.105,-8.085,0.0587,119.997,0.171
AFI,0.034671296666666664,0.3927999999999999,0.8800999999999999,0.03756992433333335,0.2168,-5.1636333333333315,0.08270333333333336,126.57370000000007,0.4476
AJ Meijer,0.8390000000000001,0.529,0.33,0.0,0.0916,-9.333,0.0588,111.131,0.489
AJ Michalka,0.431,0.75,0.513,0.0,0.0755,-9.576,0.0911,90.998,0.466
AJ Mitchell,0.3817,0.604,0.526875,2.525e-07,0.07659999999999999,-5.99025,0.036775,111.603375,0.331125
AJ Rafael,0.5154,0.6799999999999999,0.4596,0.0,0.13935999999999998,-6.3206000000000016,0.03478,113.7878,0.6424
AJ Tracey,0.0262,0.871,0.87,1.98e-06,0.109,-4.797,0.202,150.14700000000005,0.83
AJJ,0.20934485714285714,0.508,0.6465714285714287,9.285714285714288e-06,0.3514428571428571,-6.921428571428571,0.07682857142857144,100.10914285714284,0.7327142857142858
AJR,0.21362188679245286,0.5992452830188679,0.6470566037735849,0.00015436188679245294,0.16887735849056604,-5.646603773584906,0.06692830188679247,113.4057924528302,0.5113962264150944
AL-X The Great,0.282,0.797,0.518,0.0,0.0954,-12.625,0.281,139.988,0.7170000000000001
ALI,0.0989,0.578,0.875,0.0,0.35100000000000003,-2.132,0.0642,133.964,0.617
ALISA UENO,0.0109,0.6990000000000001,0.7,0.0794,0.152,-5.704,0.0392,102.023,0.3
ALLBLACK,0.0738,0.882,0.775,0.0,0.701,-4.9860000000000015,0.334,98.023,0.805
ALO,0.362,0.815,0.412,0.00048,0.129,-9.28,0.0438,87.98299999999998,0.669
AMG,0.011183333333333332,0.8296666666666668,0.4936666666666667,0.0002666666666666667,0.1394,-11.564333333333332,0.2346666666666667,101.98066666666666,0.6506666666666666
ANTONIS NTALGKAS,0.9738712871287124,0.4888019801980197,0.4065841584158415,0.5378529530693074,0.1827188118811882,-10.904960396039607,0.0663069306930693,111.68544554455441,0.7023168316831683
AOA,0.43,0.758,0.858,0.0,0.201,-2.502,0.0464,119.992,0.963
APB,0.0578,0.601,0.677,0.00478,0.0721,-8.006,0.129,136.421,0.79
APO Hiking Society,0.4698,0.4782666666666667,0.4950000000000001,0.003408933333333332,0.1794933333333333,-11.798533333333333,0.051779999999999986,122.7926,0.5106666666666667
ARIANNA BAGAGLINI,0.873,0.669,0.28300000000000003,0.0,0.102,-10.814,0.0805,85.956,0.406
ARTY,0.01955,0.574,0.7809999999999999,0.011803135,0.2495,-4.675000000000002,0.09769999999999998,128.007,0.33399999999999996
ASIAN KUNG-FU GENERATION,0.0005208166666666666,0.41700000000000004,0.9185,0.09243383333333334,0.13599999999999998,-4.0715,0.06564999999999999,156.35349999999997,0.4891666666666667
ATB,0.10286666666666668,0.6803333333333333,0.9186666666666669,0.7599999999999999,0.18926666666666667,-6.191666666666667,0.03969999999999999,131.47899999999998,0.7436666666666666
ATEEZ,0.06245000000000001,0.5685,0.9335,0.0,0.3655000000000001,-1.9335,0.0865,113.973,0.5285
ATL,0.124,0.919,0.687,0.000816,0.0928,-12.345999999999998,0.109,132.884,0.925
ATR Son Son,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,0.227
ATaste Of Honey,0.0401,0.797,0.5479999999999999,1.05e-05,0.0994,-9.228,0.0492,123.686,0.868
AUGUST 08,0.359,0.409,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168
AURORA,0.7166,0.431,0.27652,0.000141274,0.14020000000000002,-11.0328,0.0485,122.56299999999999,0.27399999999999997
AViVA,0.16736666666666666,0.6753333333333332,0.6056666666666666,0.00011839666666666665,0.22433333333333336,-6.357333333333332,0.08933333333333332,143.32133333333334,0.609
AWAY,0.13699999999999998,0.72,0.633,0.00157,0.122,-5.2120000000000015,0.0633,140.02700000000002,0.634
AWOLNATION,0.1736517391304348,0.6443043478260868,0.7008695652173913,0.22000701739130435,0.2541130434782609,-6.451652173913044,0.06717826086956523,138.46786956521737,0.4526956521739132
AZ,0.18046557894736845,0.7265789473684212,0.6463684210526315,0.0006079652631578947,0.2366684210526316,-7.81221052631579,0.2973157894736841,97.83542105263159,0.6203157894736842
Aadesh Shrivastava,0.0503,0.665,0.908,0.0,0.0798,-4.8039999999999985,0.188,98.811,0.6940000000000001
Aage Braarud,0.935,0.43,0.271,0.008,0.139,-11.102,0.0315,135.713,0.51
Aaliyah,0.1531894444444444,0.6826388888888891,0.5990555555555557,0.009542159722222223,0.22012777777777787,-8.015249999999998,0.10815833333333333,124.31758333333336,0.637388888888889
Aalon,0.375,0.5579999999999999,0.452,1.02e-05,0.0632,-10.637,0.0374,134.339,0.952
Aaries,0.448,0.613,0.568,0.00168,0.0879,-9.828,0.108,127.24,0.436
Aaron Carter,0.026775,0.8645,0.89,0.000675,0.061275,-4.545750000000001,0.097875,113.52349999999998,0.9385
Aaron Copland,0.95131914893617,0.34745035460992885,0.16083368794326242,0.467062140141844,0.15459290780141838,-19.2622340425532,0.07128156028368794,106.71046808510641,0.2239595744680852
Aaron Hall,0.03847333333333333,0.7099444444444444,0.6696111111111109,4.334555555555556e-05,0.2384555555555556,-7.820944444444442,0.054477777777777785,125.40544444444444,0.5085
Aaron Kamm and the One Drops,0.113,0.785,0.645,7.91e-05,0.0867,-10.278,0.0531,110.013,0.7859999999999999
Aaron Krause,0.758,0.325,0.201,0.0,0.0977,-11.595,0.0282,81.869,0.172
Aaron Kwok,0.0872,0.557,0.635,0.0017,0.103,-6.069,0.0244,80.018,0.197
Aaron Lansing,0.9925,0.413,0.0211,0.9465,0.11425,-27.8425,0.0566,94.446,0.161
Aaron Lewis,0.2606413793103449,0.586655172413793,0.6185172413793104,0.00047068965517241376,0.19909655172413795,-5.853172413793103,0.030441379310344824,130.29879310344828,0.3689172413793103
Aaron Lohr,0.6873333333333332,0.5245000000000001,0.3960000000000001,0.0,0.19866666666666666,-10.2215,0.06825,128.77283333333335,0.5005000000000001
Aaron May,0.2055,0.7735,0.4975000000000001,1.815e-05,0.133,-8.2015,0.18265,141.09150000000002,0.5765
Aaron Neville,0.4829461538461539,0.5386153846153845,0.3829461538461538,0.00015132846153846155,0.12348461538461535,-11.907307692307693,0.053938461538461525,131.72792307692305,0.4751538461538461
Aaron Shaw,0.332,0.353,0.6940000000000001,6.19e-05,0.611,-7.411,0.359,89.01700000000002,0.343
Aaron Shust,0.02325,0.5015000000000001,0.6705000000000001,0.0,0.19175,-4.918000000000001,0.03605,113.98999999999998,0.3105
Aaron Smith,0.0726,0.7354999999999999,0.7340000000000001,0.016657050000000003,0.1945,-8.158999999999999,0.02955,119.9395,0.3185
Aaron Tippin,0.19984545454545447,0.6524545454545453,0.6482727272727272,5.317636363636364e-05,0.15897272727272727,-8.830818181818186,0.030009090909090912,113.97227272727274,0.5945454545454547
Aaron Tveit,0.6719999999999999,0.5127499999999999,0.4970000000000001,0.0,0.09025,-7.486999999999999,0.050925,122.951,0.47625
Aaron Watson,0.16677499999999998,0.612,0.5451250000000001,2.437500000000001e-05,0.12255000000000002,-7.238375,0.0322,131.260625,0.4846249999999999
Aaron Y Su Grupo Ilusion,0.2357272727272727,0.6328181818181817,0.6229090909090907,0.00012581818181818177,0.10085454545454547,-5.455363636363637,0.03900909090909091,134.73690909090908,0.6980000000000001
Aaron Zigman,0.995,0.445,0.0123,0.925,0.16899999999999998,-25.606,0.0454,58.875,0.232
Aarti Mukherji,0.8917777777777778,0.3688888888888889,0.3258888888888889,0.12317662444444445,0.19686666666666666,-13.844555555555555,0.04056666666666667,131.60888888888888,0.4605555555555556
Aaryn Doyle,0.425,0.7120000000000001,0.872,1.47e-06,0.29600000000000004,-6.242000000000001,0.0988,101.072,0.654
Aase Ziegler,0.974,0.35700000000000004,0.246,0.4475,0.3195,-12.6985,0.04005,97.72350000000002,0.392
Aazar,0.00441,0.63,0.851,0.0218,0.0939,-4.61,0.319,150.054,0.573
Ab-Soul,0.1857263157894737,0.6474210526315789,0.6933157894736843,1.7968421052631577e-06,0.299478947368421,-6.7788947368421075,0.27372631578947376,116.01152631578944,0.5247894736842105
Abandon All Ships,0.00115,0.313,0.961,0.0,0.12,-4.51,0.193,138.721,0.21
Abbasuddin Ahmed,0.9882926829268288,0.5430731707317072,0.20869268292682933,0.5434413121951218,0.1825609756097561,-15.787853658536587,0.10525609756097568,113.66390243902435,0.6017317073170732
Abbey Lincoln,0.4322857142857143,0.4477142857142857,0.4728571428571428,0.19134370571428566,0.2617142857142857,-10.002571428571429,0.07242857142857143,81.33699999999997,0.445
Abby Anderson,0.684,0.406,0.4270000000000001,1.18e-06,0.108,-8.177,0.0416,158.80200000000005,0.21
Abdel Aziz Mahmoud,0.9456,0.4162,0.4497999999999999,0.5556,0.5538000000000001,-9.8984,0.042460000000000005,106.046,0.5318
Abdel Halim Hafez,0.8749130434782605,0.4102608695652174,0.377,0.07223211739130435,0.4018782608695653,-10.527086956521744,0.0605391304347826,118.51021739130438,0.4821739130434782
Abdul,0.994,0.599,0.104,0.00946,0.108,-10.296,0.1,131.624,0.607
Abdul Halim Chowdhry,0.721,0.425,0.16699999999999998,0.0,0.14800000000000002,-23.055,0.0373,95.668,0.616
Abdul Khader,0.985,0.475,0.745,0.815,0.253,-5.5710000000000015,0.0567,135.04399999999998,0.873
Abdulial Mahi,0.949,0.464,0.258,0.0,0.53,-15.847,0.094,161.644,0.841
Abel Zavala,0.5694444444444444,0.5271111111111111,0.4974444444444445,0.0,0.34571111111111114,-7.6036666666666655,0.031822222222222224,119.27088888888893,0.36922222222222223
Abha Mukherjee,0.985,0.34700000000000003,0.454,0.924,0.153,-13.539,0.121,71.532,0.804
Abha Sarkar,0.995,0.518,0.236,0.321,0.113,-9.486,0.0303,109.832,0.476
Abhayapada Chatterjee,0.9960000000000002,0.4882500000000001,0.06465000000000001,0.5259999999999999,0.245,-23.91375,0.169325,120.875,0.6442500000000001
Abhi The Nomad,0.406,0.722,0.5885,0.000525,0.17185,-7.4595,0.0953,106.4485,0.3195
Abhishek Bachchan,0.07780000000000001,0.8660000000000001,0.4925000000000001,0.01805,0.08155,-10.482,0.11645,94.013,0.5289999999999999
Abhram Bhagat,0.94775,0.536,0.2615,0.0111883825,0.20825,-9.758,0.106325,97.8895,0.61525
Abigail Moura,0.9,0.621,0.758,0.00216,0.121,-9.981,0.106,87.435,0.695
Abir,0.0789,0.6559999999999999,0.7290000000000001,0.0,0.133,-4.223,0.0765,95.974,0.438
Aboriginal Songman,0.224,0.409,0.0365,0.0,0.127,-19.638,0.0441,79.765,0.226
Above & Beyond,0.02975,0.6455,0.648,0.01375,0.158,-7.633499999999999,0.0582,135.001,0.4935000000000001
Above The Law,0.00183,0.6990000000000001,0.926,6.68e-06,0.0522,-8.925,0.0968,97.842,0.7559999999999999
Abracadabra,0.338,0.617,0.3720000000000001,0.0,0.159,-13.622,0.0339,131.562,0.28600000000000003
Abraham Goldfaden,0.8790000000000001,0.28314285714285714,0.20485714285714288,0.010440582857142859,0.27328571428571424,-12.987857142857145,0.03672857142857143,106.29714285714287,0.2455714285714285
Abraham Gustavito,0.222,0.633,0.35100000000000003,1.85e-05,0.32299999999999995,-14.347,0.064,120.137,0.594
Abraham Vazquez,0.4320000000000001,0.614,0.7929999999999999,0.0,0.377,-3.788,0.0721,105.228,0.748
Abram Chasins,0.9941666666666666,0.6043333333333333,0.10358333333333336,0.8626666666666667,0.14621666666666666,-23.8075,0.07941666666666666,113.27333333333333,0.5008333333333334
Abrasive Wheels,0.00704,0.162,0.8740000000000001,1.89e-05,0.086,-3.791,0.0582,150.709,0.609
Absis,0.88,0.512,0.212,0.000849,0.149,-23.356,0.865,170.668,0.0873
Absofacto,0.23,0.688,0.5820000000000001,0.000157,0.0663,-10.668,0.0542,85.486,0.872
Abstract,0.0901,0.6409999999999999,0.5379999999999999,0.0,0.205,-10.398,0.245,79.038,0.29600000000000004
Academia dos Renascidos,0.9175,0.5753,0.21375000000000005,4.675100000000002e-05,0.13992499999999994,-17.462899999999998,0.204335,104.0245,0.5958
Academy Of Choir Art Of Russia,0.968,0.17600000000000002,0.275,0.000177,0.106,-14.729,0.0371,103.964,0.087
Academy Of London,0.9725,0.14665,0.0127,0.8280000000000001,0.1009,-35.9045,0.0432,133.3905,0.04085
Academy of Ancient Music,0.8901818181818183,0.3342727272727273,0.19480000000000008,0.09078372727272728,0.1746818181818182,-19.91254545454546,0.04554545454545455,115.40354545454548,0.3011181818181819
Academy of St. Martin in the Fields,0.9470985915492957,0.25483661971830984,0.09663915492957742,0.7363436619718313,0.14049436619718314,-23.25176056338029,0.043578873239436634,99.16421126760568,0.17839999999999992
Academy of St. Martin in the Fields Chorus,0.9751666666666666,0.2594333333333333,0.18123333333333333,0.5100666666666667,0.1396666666666667,-17.6725,0.0379,101.60816666666666,0.2092166666666667
Acapulco Tropical,0.262,0.68,0.536,0.0020800000000000003,0.141,-8.943,0.0357,137.502,0.914
Accademia I Filarmonici,0.86525,0.43725,0.27525,0.619521475,0.18535000000000004,-16.99225,0.04235,115.5995,0.5457500000000001
Accept,0.0038766777777777773,0.4235555555555556,0.7635000000000001,0.04631370944444445,0.2473666666666666,-9.414777777777779,0.059566666666666684,129.82738888888892,0.4432777777777777
Acceptance,0.066836,0.417,0.7935,0.0,0.10165,-4.3525,0.04075,126.8425,0.5175
Ace,0.35750000000000004,0.7375,0.4415,0.05349999999999999,0.09495,-13.0835,0.0379,121.941,0.7094999999999999
Ace Diamond,0.4504666666666667,0.6411666666666668,0.34825,0.0002868775,0.28795833333333337,-16.483999999999998,0.03934999999999999,129.35741666666667,0.7086666666666667
Ace Frehley,0.13351,0.5382307692307693,0.8609230769230772,0.13296353461538454,0.15474615384615384,-6.8486153846153845,0.0688230769230769,119.87200000000001,0.5304615384615385
Ace Hood,0.03982375,0.698875,0.6632499999999999,0.0,0.207175,-6.2657500000000015,0.175025,138.42087500000002,0.28116250000000004
Ace of Base,0.02427942857142858,0.728,0.8096428571428571,0.12419727857142858,0.09831428571428573,-6.72992857142857,0.04799999999999999,107.76300000000002,0.8054285714285713
Acerina Y Su Danzonera,0.6744761904761907,0.3817142857142856,0.6253333333333336,0.6654314285714285,0.28645714285714285,-9.652047619047623,0.06621428571428567,112.04942857142856,0.8039047619047621
Aceyalone,0.04072,0.7993333333333332,0.7613333333333333,1.4606666666666665e-05,0.12633333333333333,-7.604666666666668,0.2156333333333333,94.22566666666668,0.4853333333333333
Achille Togliani,0.9866666666666668,0.4018333333333333,0.07148333333333333,0.4543533333333334,0.2085,-21.8735,0.06008333333333335,89.39466666666668,0.2596666666666666
Acid Bath,0.017219595000000004,0.3247499999999999,0.861375,0.380555,0.097775,-6.2570000000000014,0.06870000000000001,116.67212499999998,0.3597500000000001
Acid Ghost,0.693,0.509,0.588,0.845,0.115,-9.542,0.0298,171.845,0.487
Acid King,0.00352,0.321,0.662,0.503,0.105,-10.374,0.0349,117.853,0.199
Acker Bilk,0.8290000000000001,0.28800000000000003,0.1841333333333333,0.8376666666666664,0.0952,-16.549333333333333,0.03596666666666667,110.86633333333332,0.2466666666666667
Acoustic Alchemy,0.5576666666666666,0.59,0.447,0.6056666666666667,0.14363333333333336,-13.827333333333335,0.04706666666666666,91.09533333333331,0.6846666666666666
Action Bronson,0.22024,0.5355333333333333,0.7051999999999998,2.372e-06,0.24739999999999995,-6.008266666666668,0.3433933333333333,106.3488,0.5204933333333333
Active Child,0.284,0.5720000000000001,0.535,0.0587,0.128,-8.919,0.0284,134.96200000000002,0.252
Ada Falcón,0.9890526315789472,0.6336842105263161,0.2059105263157895,0.4379493752631579,0.17473684210526322,-13.160473684210535,0.11612631578947367,131.26805263157894,0.7045263157894738
Ada Moore,0.954,0.394,0.24,1.13e-06,0.378,-9.846,0.0407,87.50200000000002,0.28600000000000003
Adalberto Santiago,0.7195833333333335,0.6654166666666667,0.73975,0.021753724166666655,0.3795,-5.712083333333332,0.04695,123.24383333333333,0.8695833333333334
Adam & The Ants,0.0123,0.33,0.745,0.0,0.133,-10.362,0.033,174.636,0.424
Adam Ant,0.0856375,0.595375,0.9077500000000002,0.0448958275,0.364175,-5.1415,0.07166249999999999,109.09962500000003,0.665
Adam Calhoun,0.0795,0.8155000000000001,0.6345000000000001,0.0,0.0824,-6.451499999999999,0.1315,126.4465,0.3405
Adam Caroll,0.9946666666666668,0.5579999999999999,0.08416666666666668,0.9256666666666667,0.11586666666666667,-21.91066666666667,0.047466666666666664,142.28900000000004,0.5293333333333333
Adam Carroll,0.8659999999999999,0.6179999999999999,0.353,0.0,0.14300000000000002,-9.824,0.0556,106.906,0.4675
Adam Chanler-Berat,0.362,0.483,0.718,0.0,0.12,-6.0829999999999975,0.094,161.02,0.563
Adam Doleac,0.257,0.65,0.5055000000000001,0.0,0.1485,-6.6275,0.05475,132.30100000000002,0.448
Adam Friedman,0.314,0.682,0.716,0.0,0.108,-5.766,0.0424,90.04,0.8540000000000001
Adam Gontier,0.007905,0.3045,0.7695000000000001,0.0,0.09845,-4.3805000000000005,0.04035,179.01299999999995,0.2126
Adam Gussow,0.7509999999999999,0.536,0.229,0.0,0.629,-24.76,0.0537,148.165,0.964
Adam Hicks,0.1679172857142857,0.532,0.7352857142857143,1.0085714285714284e-06,0.1338857142857143,-4.266285714285715,0.05187142857142857,140.35742857142856,0.5241428571428571
Adam Hood,0.34600000000000003,0.386,0.639,0.0,0.192,-6.0939999999999985,0.0306,173.104,0.511
Adam Jacobs,0.34600000000000003,0.657,0.555,1.68e-06,0.0299,-4.9510000000000005,0.153,92.092,0.632
Adam Jensen,0.35600000000000004,0.557,0.721,0.0,0.146,-5.134,0.0416,125.324,0.392
Adam K & Soha,0.0094,0.731,0.818,0.378,0.202,-6.671,0.0479,128.04,0.349
Adam Lambert,0.05073200000000001,0.5706,0.8134,3.84e-06,0.16782,-4.5908,0.07931999999999999,130.10840000000002,0.5022
Adam Levine,0.194925,0.566375,0.7122499999999999,0.00573442125,0.193675,-5.41275,0.11320000000000002,124.574875,0.5347
Adam Melchor,0.953,0.493,0.284,0.007390000000000002,0.151,-12.815,0.0309,79.959,0.199
Adam Pascal,0.3548347368421053,0.5454210526315788,0.5887368421052631,4.987947368421054e-05,0.24961052631578945,-6.536105263157897,0.06873684210526314,141.5381052631579,0.4529473684210527
Adam Plack,0.958,0.531,0.114,0.00159,0.115,-20.792,0.118,80.418,0.147
Adam Riegler,0.772,0.509,0.476,0.0,0.28800000000000003,-7.957999999999997,0.071,124.678,0.495
Adam Sandler,0.6727142857142857,0.5498571428571428,0.4661428571428571,0.00010193,0.5102428571428572,-10.514,0.3362428571428572,110.42928571428574,0.5542857142857143
Adamski,0.0241,0.785,0.546,0.0681,0.0547,-13.945,0.0587,119.983,0.7659999999999999
Adan Chalino Sanchez,0.18203333333333327,0.516,0.7466666666666666,3.5000000000000004e-05,0.114,-3.981333333333333,0.05953333333333335,130.514,0.777
Adan Romero,0.522,0.6920000000000001,0.377,0.0,0.0965,-7.127999999999999,0.0497,153.495,0.939
Adan Sanchez,0.0589,0.8220000000000001,0.696,0.0,0.095,-3.646,0.292,99.806,0.7829999999999999
